Flight,Acc,Acc,Acc,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,,,,TelemPro,LineOfSight,DownLink
time,acceleration,velocity,altitude,altitude,altitude,3D velocity,3D velocity,vertical vel,ground speed,heading,tilt,latitude,longitude,number,fix,UTC,UTC,UTC,time,Distance,SignalStrength
sec,G's,feet/sec,feet AGL,feet AGL,feet MSL,feet/sec,Mach,feet/sec,feet/sec,degrees,degrees,degrees,degrees,of sat's,status,hours,minutes,seconds,stamp,feet,dBm
277.59,-2.007812,0,10285,1151,3214,52.48,0.048,-27,45,57,120.96,35.37087667,-117.7938383,12,6,17,50,19.4,1209887,9815,-89
277.79,-1.949219,0,10285,1145,3208,52.15,0.047,-28,44,59,122.47,35.37089,-117.7938133,12,6,17,50,19.6,1209907,9822,-81
278,-1.710938,0,10285,1140,3203,51.31,0.046,-28,43,60,123.07,35.37090167,-117.7937883,12,6,17,50,19.8,1209928,9829,-78
278.19,-1.832031,0,10285,1134,3197,52.2,0.047,-31,42,60,126.43,35.37091333,-117.7937633,12,6,17,50,20,1209947,9834,-83
278.4,-2.070312,0,10285,1128,3191,51.22,0.046,-32,40,61,128.66,35.370925,-117.79374,12,6,17,50,20.2,1209968,9840,-78
278.59,-2.246094,0,10285,1121,3184,50.45,0.046,-32,39,62,129.37,35.370935,-117.7937167,12,6,17,50,20.4,1209987,9846,-77
278.79,-2.484375,0,10285,1115,3178,49.04,0.044,-31,38,63,129.21,35.370945,-117.7936933,12,6,17,50,20.6,1210007,9851,-80
278.99,-2.304688,0,10285,1109,3172,47.01,0.043,-29,37,66,128.09,35.37095333,-117.79367,12,6,17,50,20.8,1210027,9857,-82
279.19,-2.070312,0,10285,1104,3167,44.2,0.04,-27,35,70,127.65,35.37096167,-117.7936483,12,6,17,50,21,1210047,9859,-78
279.39,-1.949219,0,10285,1098,3161,42.01,0.038,-26,33,71,128.23,35.37096667,-117.7936267,12,6,17,50,21.2,1210067,9862,-83
279.59,-2.128906,0,10285,1093,3156,41.11,0.037,-27,31,72,131.05,35.37097167,-117.793605,12,6,17,50,21.4,1210087,9866,-82
279.8,-2.304688,0,10285,1087,3150,39.62,0.036,-27,29,71,132.95,35.37097667,-117.7935867,12,6,17,50,21.6,1210108,9870,-81
280,-2.128906,0,10285,1082,3145,36.77,0.033,-26,26,74,135,35.37098167,-117.7935683,12,6,17,50,21.8,1210128,9873,-79
280.19,-2.070312,0,10285,1077,3140,36.07,0.033,-26,25,73,136.12,35.370985,-117.7935533,12,6,17,50,22,1210147,9872,-84
280.4,-2.367188,0,10285,1072,3135,34.66,0.031,-25,24,71,136.17,35.37099,-117.7935383,12,6,17,50,22.2,1210168,9875,-86
280.6,-2.367188,0,10285,1067,3130,32.56,0.029,-24,22,69,137.49,35.37099333,-117.7935233,12,6,17,50,22.4,1210188,9878,-87
280.79,-2.246094,0,10285,1063,3126,29.73,0.027,-22,20,68,137.73,35.37099833,-117.7935117,12,6,17,50,22.6,1210207,9880,-89
280.99,-2.070312,0,10285,1059,3122,27.02,0.024,-21,17,72,141.01,35.371,-117.7935,12,6,17,50,22.8,1210227,9882,-77
281.19,-1.832031,0,10285,1055,3118,25.81,0.023,-21,15,74,144.46,35.37100333,-117.79349,12,6,17,50,23,1210247,9881,-94
281.39,-1.832031,0,10285,1051,3114,25.06,0.023,-22,12,77,151.39,35.371005,-117.7934817,12,6,17,50,23.2,1210267,9882,-82
281.6,-1.890625,0,10285,1046,3109,26.4,0.024,-24,11,84,155.38,35.371005,-117.7934733,12,6,17,50,23.4,1210288,9883,-95
281.79,-1.773438,0,10285,1042,3105,26.93,0.024,-25,10,103,158.2,35.371005,-117.7934667,12,6,17,50,23.6,1210307,9883,-80
281.99,-1.832031,0,10285,1036,3099,28.79,0.026,-27,10,111,159.68,35.37100333,-117.79346,12,6,17,50,23.8,1210327,9883,-81
282.2,-2.070312,0,10285,1031,3094,28.79,0.026,-27,10,120,159.68,35.371,-117.793455,12,6,17,50,24,1210348,9877,-85
282.39,-1.949219,0,10285,1026,3089,28.16,0.025,-27,8,143,163.5,35.37099667,-117.7934517,12,6,17,50,24.2,1210367,9876,-85
282.59,-1.773438,0,10285,1020,3083,29.61,0.027,-29,6,168,168.31,35.37099333,-117.79345,12,6,17,50,24.4,1210387,9875,-86
282.79,-2.007812,0,10285,1014,3077,30.41,0.028,-30,5,186,170.54,35.37099,-117.79345,12,6,17,50,24.6,1210407,9873,-77
282.99,-1.949219,0,10285,1009,3072,31.06,0.028,-31,2,209,176.31,35.37098833,-117.79345,12,6,17,50,24.8,1210427,9872,-81
283.19,-2.007812,0,10285,1002,3065,33.14,0.03,-33,3,335,174.81,35.37098833,-117.79345,12,6,17,50,25,1210447,9871,-80
283.39,-2.484375,0,10285,995,3058,35.69,0.032,-35,7,349,168.69,35.37099167,-117.7934517,12,6,17,50,25.2,1210467,9871,-79
283.59,-2.1875,0,10285,988,3051,33.84,0.031,-32,11,340,161.03,35.37099667,-117.7934533,12,6,17,50,25.4,1210487,9872,-76
283.79,-2.367188,0,10285,982,3045,32.89,0.03,-31,11,322,160.46,35.37100167,-117.7934567,12,6,17,50,25.6,1210507,9873,-75
283.99,-2.367188,0,10285,976,3039,31.38,0.028,-29,12,320,157.52,35.371005,-117.7934617,12,6,17,50,25.8,1210527,9873,-75
284.19,-2.425781,0,10285,970,3033,29.15,0.026,-27,11,322,157.83,35.37101,-117.7934667,12,6,17,50,26,1210547,9873,-74
284.4,-2.304688,0,10285,965,3028,26.57,0.024,-25,9,325,160.2,35.371015,-117.7934717,12,6,17,50,26.2,1210568,9873,-99
284.6,-1.949219,0,10285,961,3024,24.7,0.022,-23,9,317,158.63,35.37101833,-117.793475,12,6,17,50,26.4,1210588,9874,-82
284.79,-2.1875,0,10285,956,3019,24.7,0.022,-23,9,314,158.63,35.37102167,-117.79348,12,6,17,50,26.6,1210607,9874,-83
284.99,-2.304688,0,10285,952,3015,25.08,0.023,-23,10,315,156.5,35.371025,-117.7934833,12,6,17,50,26.8,1210627,9874,-82
285.19,-1.890625,0,10285,947,3010,23.41,0.021,-22,8,315,160.02,35.37102833,-117.7934883,12,6,17,50,27,1210647,9874,-75
285.39,-1.949219,0,10285,943,3006,23.77,0.022,-23,6,315,165.38,35.37103167,-117.7934917,12,6,17,50,27.2,1210667,9874,-75
285.59,-2.007812,0,10285,938,3001,23.54,0.021,-23,5,321,167.74,35.37103333,-117.7934933,12,6,17,50,27.4,1210687,9874,-77
285.8,-2.425781,0,10285,934,2997,24.74,0.022,-24,6,335,165.96,35.37103667,-117.793495,12,6,17,50,27.6,1210708,9874,-75
286,-2.1875,0,10285,930,2993,22.8,0.021,-22,6,341,164.74,35.37104,-117.7934967,12,6,17,50,27.8,1210728,9875,-86
286.19,-2.1875,0,10285,926,2989,22.14,0.02,-21,7,343,161.57,35.37104333,-117.7934983,12,6,17,50,28,1210747,9875,-82
286.39,-2.070312,0,10285,922,2985,20.62,0.019,-19,8,341,157.17,35.37104667,-117.7935,12,6,17,50,28.2,1210767,9876,-83
286.59,-2.246094,0,10285,919,2982,22.83,0.021,-20,11,346,151.19,35.37105333,-117.7935017,12,6,17,50,28.4,1210787,9878,-86
286.8,-2.128906,0,10285,915,2978,23.02,0.021,-19,13,347,145.62,35.37106,-117.7935033,12,6,17,50,28.6,1210808,9879,-85
286.99,-2.246094,0,10285,911,2974,24.21,0.022,-19,15,347,141.71,35.37106667,-117.793505,12,6,17,50,28.8,1210827,9881,-84
287.19,-2.128906,0,10285,908,2971,26.17,0.024,-18,19,348,133.45,35.37107667,-117.7935083,12,6,17,50,29,1210847,9883,-76
287.4,-2.070312,0,10285,905,2968,28.43,0.026,-18,22,350,129.29,35.37108833,-117.79351,12,6,17,50,29.2,1210868,9887,-78
287.59,-1.832031,0,10285,901,2964,29.41,0.027,-17,24,352,125.31,35.3711,-117.7935133,12,6,17,50,29.4,1210887,9890,-76
287.79,-1.890625,0,10285,898,2961,30.61,0.028,-19,24,352,128.37,35.37111333,-117.793515,12,6,17,50,29.6,1210907,9893,-70
287.99,-1.949219,0,10285,894,2957,32.65,0.03,-21,25,350,130.03,35.37112667,-117.7935183,12,6,17,50,29.8,1210927,9897,-74
288.19,-2.1875,0,10285,890,2953,33.6,0.03,-20,27,351,126.53,35.37114167,-117.79352,12,6,17,50,30,1210947,9901,-75
288.39,-2.070312,0,10285,886,2949,35.23,0.032,-20,29,352,124.59,35.37115667,-117.7935233,12,6,17,50,30.2,1210967,9905,-79
288.59,-2.070312,0,10285,882,2945,35.23,0.032,-20,29,354,124.59,35.37117167,-117.7935267,12,6,17,50,30.4,1210987,9910,-82
288.79,-2.007812,0,10285,878,2941,36.06,0.033,-20,30,356,123.69,35.37118833,-117.7935283,12,6,17,50,30.6,1211007,9914,-82
289,-1.949219,0,10285,874,2937,38.59,0.035,-20,33,360,121.22,35.371205,-117.7935283,12,6,17,50,30.8,1211028,9919,-81
289.19,-1.773438,0,10285,870,2933,40.82,0.037,-21,35,4,120.96,35.371225,-117.7935283,12,6,17,50,31,1211047,9926,-83
289.39,-1.832031,0,10285,866,2929,43.57,0.039,-23,37,8,121.87,35.371245,-117.7935267,12,6,17,50,31.2,1211067,9932,-76
289.6,-1.890625,0,10285,861,2924,44.1,0.04,-24,37,9,122.97,35.371265,-117.7935233,12,6,17,50,31.4,1211088,9939,-80
289.8,-1.890625,0,10285,856,2919,45.8,0.041,-27,37,15,126.12,35.371285,-117.7935183,12,6,17,50,31.6,1211108,9945,-82
290,-1.890625,0,10285,851,2914,46.4,0.042,-28,37,18,127.12,35.37130333,-117.79351,12,6,17,50,31.8,1211128,9952,-88
290.2,-1.949219,0,10285,845,2908,46.23,0.042,-29,36,23,128.85,35.37132333,-117.7935017,12,6,17,50,32,1211148,9952,-85
290.4,-1.949219,0,10285,840,2903,46.86,0.042,-30,36,26,129.81,35.37134167,-117.7934917,12,6,17,50,32.2,1211168,9959,-97
290.59,-2.1875,0,10285,834,2897,46.1,0.042,-30,35,30,130.6,35.37135833,-117.79348,12,6,17,50,32.4,1211187,9965,-83
290.8,-2.1875,0,10285,828,2891,46.86,0.042,-30,36,31,129.81,35.371375,-117.7934683,12,6,17,50,32.6,1211208,9972,-82
291,-2.128906,0,10285,822,2885,47.01,0.043,-29,37,32,128.09,35.37139167,-117.793455,12,6,17,50,32.8,1211228,9978,-86
291.2,-2.246094,0,10285,817,2880,48.83,0.044,-28,40,35,124.99,35.37141,-117.7934417,12,6,17,50,33,1211248,9988,-90
291.4,-1.890625,0,10285,811,2874,48.83,0.044,-28,40,39,124.99,35.37142667,-117.793425,12,6,17,50,33.2,1211268,9995,-89
291.6,-1.949219,0,10285,805,2868,48.6,0.044,-29,39,43,126.63,35.37144333,-117.7934067,12,6,17,50,33.4,1211288,10003,-89
291.8,-2.007812,0,10285,800,2863,48.41,0.044,-30,38,48,128.29,35.37145833,-117.7933883,12,6,17,50,33.6,1211308,10010,-85
291.99,-2.304688,0,10285,793,2856,49.04,0.044,-31,38,50,129.21,35.37147167,-117.7933683,12,6,17,50,33.8,1211327,10016,-92
292.2,-2.007812,0,10285,787,2850,49.82,0.045,-31,39,53,128.48,35.371485,-117.7933483,12,6,17,50,34,1211348,10024,-80
292.4,-2.070312,0,10285,781,2844,50.8,0.046,-30,41,57,126.19,35.37149833,-117.7933267,12,6,17,50,34.2,1211368,10031,-83
292.6,-2.128906,0,10285,775,2838,50.8,0.046,-30,41,59,126.19,35.37151,-117.7933017,12,6,17,50,34.4,1211388,10037,-82
292.8,-2.128906,0,10285,769,2832,49.41,0.045,-29,40,62,125.94,35.37152,-117.7932783,12,6,17,50,34.6,1211408,10043,-88
293.2,-2.304688,0,10285,757,2820,47.63,0.043,-30,37,67,129.04,35.37153833,-117.7932317,12,6,17,50,35,1211448,10055,-83
293.39,-2.128906,0,10285,751,2814,46.4,0.042,-28,37,71,127.12,35.37154667,-117.7932083,12,6,17,50,35.2,1211467,10060,-83
293.6,-2.304688,0,10285,746,2809,45.8,0.041,-27,37,75,126.12,35.37155167,-117.793185,12,6,17,50,35.4,1211488,10065,-88
293.8,-2.1875,0,10285,740,2803,45,0.041,-27,36,76,126.87,35.37155667,-117.79316,12,6,17,50,35.6,1211508,10069,-91
294,-2.070312,0,10285,735,2798,43.42,0.039,-27,34,82,128.45,35.37156,-117.7931367,12,6,17,50,35.8,1211528,10073,-82
294.2,-1.832031,0,10285,730,2793,43.42,0.039,-27,34,87,128.45,35.37156167,-117.793115,12,6,17,50,36,1211548,10077,-84
294.4,-1.652344,0,10285,724,2787,43.42,0.039,-27,34,90,128.45,35.37156333,-117.7930917,12,6,17,50,36.2,1211568,10080,-76
294.6,-1.949219,0,10285,719,2782,44.05,0.04,-28,34,93,129.47,35.37156167,-117.7930683,12,6,17,50,36.4,1211588,10082,-78
294.79,-2.128906,0,10285,713,2776,42.45,0.038,-29,31,95,133.09,35.37156167,-117.7930467,12,6,17,50,36.6,1211607,10084,-77
295,-2.070312,0,10285,707,2770,41.01,0.037,-29,29,100,135,35.37155833,-117.7930283,12,6,17,50,36.8,1211628,10085,-80
295.2,-2.1875,0,10285,701,2764,40.31,0.036,-29,28,106,136.01,35.371555,-117.79301,12,6,17,50,37,1211648,10088,-76
295.4,-2.007812,0,10285,696,2759,40.31,0.036,-29,28,109,136.01,35.37155,-117.7929917,12,6,17,50,37.2,1211668,10089,-72
295.6,-2.070312,0,10285,690,2753,39.62,0.036,-29,27,108,137.05,35.371545,-117.7929733,12,6,17,50,37.4,1211688,10089,-71
295.8,-2.070312,0,10285,684,2747,39.05,0.035,-30,25,107,140.19,35.37154,-117.7929567,12,6,17,50,37.6,1211708,10089,-76
296,-2.367188,0,10285,678,2741,39.62,0.036,-29,27,101,137.05,35.37153667,-117.79294,12,6,17,50,37.8,1211728,10090,-74
296.19,-2.070312,0,10285,673,2736,38.18,0.035,-27,27,105,135,35.37153333,-117.7929233,12,6,17,50,38,1211747,10092,-73
296.4,-2.007812,0,10285,668,2731,36.77,0.033,-26,26,109,135,35.37153,-117.7929067,12,6,17,50,38.2,1211768,10093,-75
296.6,-2.128906,0,10285,662,2725,36.12,0.033,-27,24,110,138.37,35.371525,-117.79289,12,6,17,50,38.4,1211788,10093,-75
296.8,-2.1875,0,10285,657,2720,36.24,0.033,-28,23,111,140.6,35.37152,-117.7928767,12,6,17,50,38.6,1211808,10092,-71
297,-2.070312,0,10285,652,2715,34.83,0.031,-27,22,113,140.83,35.371515,-117.7928617,12,6,17,50,38.8,1211828,10093,-74
297.2,-2.1875,0,10285,646,2709,34.41,0.031,-28,20,115,144.46,35.37151,-117.79285,12,6,17,50,39,1211848,10092,-77
297.39,-2.1875,0,10285,641,2704,31.91,0.029,-27,17,120,147.8,35.37150667,-117.7928383,12,6,17,50,39.2,1211867,10092,-80
297.59,-2.128906,0,10285,635,2698,30.53,0.028,-26,16,126,148.39,35.3715,-117.79283,12,6,17,50,39.4,1211887,10091,-71
297.8,-1.890625,0,10285,630,2693,29.53,0.027,-26,14,134,151.7,35.371495,-117.7928217,12,6,17,50,39.6,1211908,10090,-76
298,-2.128906,0,10285,625,2688,29.15,0.026,-27,11,144,157.83,35.37149,-117.7928167,12,6,17,50,39.8,1211928,10089,-76
298.2,-2.1875,0,10285,619,2682,29.41,0.027,-28,9,153,162.18,35.371485,-117.7928133,12,6,17,50,40,1211948,10087,-75
298.4,-1.890625,0,10285,614,2677,25.96,0.023,-25,7,154,164.36,35.37148167,-117.7928117,12,6,17,50,40.2,1211968,10086,-77
298.6,-2.007812,0,10285,610,2673,26.93,0.024,-26,7,163,164.93,35.37147833,-117.79281,12,6,17,50,40.4,1211988,10085,-71
298.79,-1.949219,0,10285,605,2668,27.2,0.025,-26,8,181,162.9,35.371475,-117.79281,12,6,17,50,40.6,1212007,10084,-74
298.99,-2.007812,0,10285,600,2663,28.16,0.025,-27,8,193,163.5,35.37147,-117.79281,12,6,17,50,40.8,1212027,10082,-74
299.2,-2.128906,0,10285,595,2658,28.16,0.025,-27,8,206,163.5,35.371465,-117.7928117,12,6,17,50,41,1212048,10080,-79
299.4,-2.1875,0,10285,590,2653,28.46,0.026,-27,9,215,161.57,35.37146167,-117.792815,12,6,17,50,41.2,1212068,10078,-80
299.59,-1.949219,0,10285,584,2647,29.15,0.026,-27,11,234,157.83,35.37145833,-117.79282,12,6,17,50,41.4,1212087,10076,-74
299.79,-1.890625,0,10285,579,2642,29.15,0.026,-27,11,250,157.83,35.371455,-117.792825,12,6,17,50,41.6,1212107,10074,-74
300,-1.890625,0,10285,574,2637,31.02,0.028,-29,11,265,159.23,35.37145333,-117.7928333,12,6,17,50,41.8,1212128,10072,-75
300.2,-1.949219,0,10285,568,2631,31.02,0.028,-29,11,276,159.23,35.37145333,-117.79284,12,6,17,50,42,1212148,10070,-79
300.39,-1.949219,0,10285,562,2625,32.7,0.03,-30,13,286,156.57,35.371455,-117.7928483,12,6,17,50,42.2,1212167,10070,-79
300.6,-1.832031,0,10285,557,2620,33.62,0.03,-31,13,286,157.25,35.37145667,-117.7928567,12,6,17,50,42.4,1212188,10069,-80
300.79,-1.773438,0,10285,551,2614,34.44,0.031,-31,15,281,154.18,35.37145833,-117.792865,12,6,17,50,42.6,1212207,10068,-77
301,-2.070312,0,10285,544,2607,35.34,0.032,-32,15,274,154.89,35.37146,-117.792875,12,6,17,50,42.8,1212228,10066,-82
301.2,-1.890625,0,10285,538,2601,36.72,0.033,-32,18,278,150.64,35.37146167,-117.792885,12,6,17,50,43,1212248,10067,-89
301.4,-1.890625,0,10285,532,2595,36.24,0.033,-32,17,285,152.02,35.37146333,-117.7928967,12,6,17,50,43.2,1212268,10065,-88
301.59,-2.007812,0,10285,526,2589,37.12,0.034,-33,17,290,152.74,35.37146667,-117.7929083,12,6,17,50,43.4,1212287,10064,-82
301.8,-2.128906,0,10285,519,2582,37.12,0.034,-33,17,295,152.74,35.37147,-117.7929183,12,6,17,50,43.6,1212308,10064,-91
302,-1.949219,0,10285,512,2575,38.01,0.034,-34,17,296,153.43,35.371475,-117.7929283,12,6,17,50,43.8,1212328,10064,-83
302.19,-2.007812,0,10285,506,2569,38.01,0.034,-34,17,299,153.43,35.37148,-117.7929383,11,6,17,50,44,1212347,10064,-83
302.39,-2.070312,0,10285,499,2562,39.36,0.036,-35,18,301,152.78,35.371485,-117.7929483,11,6,17,50,44.2,1212367,10064,-89
302.59,-2.070312,0,10285,492,2555,37.58,0.034,-34,16,305,154.8,35.37149,-117.7929583,11,6,17,50,44.4,1212387,10064,-79
302.79,-2.128906,0,10285,486,2549,38.01,0.034,-34,17,307,153.43,35.37149667,-117.7929667,11,6,17,50,44.6,1212407,10065,-82
302.99,-1.832031,0,10285,480,2543,36.24,0.033,-32,17,321,152.02,35.37150333,-117.792975,11,6,17,50,44.8,1212427,10065,-82
303.2,-2.128906,0,10285,473,2536,38.91,0.035,-35,17,326,154.09,35.37151167,-117.7929817,12,6,17,50,45,1212448,10067,-77
303.4,-2.007812,0,10285,467,2530,38.01,0.034,-34,17,330,153.43,35.37152,-117.7929867,12,6,17,50,45.2,1212468,10069,-77
303.6,-2.070312,0,10285,460,2523,37.12,0.034,-33,17,325,152.74,35.37152833,-117.7929933,12,6,17,50,45.4,1212488,10070,-73
303.8,-2.1875,0,10285,453,2516,38.47,0.035,-34,18,324,152.1,35.37153667,-117.793,12,6,17,50,45.6,1212508,10072,-73
304,-2.1875,0,10285,447,2510,38.08,0.034,-33,19,325,150.07,35.371545,-117.7930083,12,6,17,50,45.8,1212528,10073,-75
304.2,-2.007812,0,10285,441,2504,37.22,0.034,-32,19,330,149.3,35.37155333,-117.793015,12,6,17,50,46,1212548,10075,-74
304.39,-1.949219,0,10285,435,2498,37.74,0.034,-32,20,331,147.99,35.37156333,-117.7930217,12,6,17,50,46.2,1212567,10077,-75
304.59,-2.007812,0,10285,428,2491,39.12,0.035,-33,21,338,147.53,35.37157333,-117.7930267,12,6,17,50,46.4,1212587,10079,-73
304.79,-1.949219,0,10285,422,2485,39.12,0.035,-33,21,343,147.53,35.371585,-117.7930333,12,6,17,50,46.6,1212607,10082,-72
305,-1.949219,0,10285,416,2479,39.96,0.036,-34,21,345,148.3,35.37159667,-117.7930367,12,6,17,50,46.8,1212628,10085,-71
305.2,-2.304688,0,10285,409,2472,40.5,0.037,-34,22,348,147.09,35.37160833,-117.79304,12,6,17,50,47,1212648,10088,-71
305.4,-2.070312,0,10285,402,2465,40.22,0.036,-33,23,351,145.12,35.37162,-117.7930433,12,6,17,50,47.2,1212668,10091,-73
305.59,-2.128906,0,10285,396,2459,40.8,0.037,-33,24,356,143.97,35.37163333,-117.793045,12,6,17,50,47.4,1212687,10095,-72
305.79,-1.949219,0,10285,389,2452,40.61,0.037,-32,25,358,142,35.37164667,-117.7930467,12,6,17,50,47.6,1212707,10099,-74
306,-1.949219,0,10285,383,2446,42.01,0.038,-33,26,357,141.77,35.37166167,-117.7930467,12,6,17,50,47.8,1212728,10104,-75
306.2,-1.949219,0,10285,376,2439,42.01,0.038,-33,26,357,141.77,35.37167667,-117.7930483,12,6,17,50,48,1212748,10108,-77
306.4,-2.128906,0,10285,370,2433,42.8,0.039,-34,26,359,142.59,35.37169,-117.79305,12,6,17,50,48.2,1212768,10112,-76
306.6,-2.070312,0,10285,363,2426,42.2,0.038,-34,25,359,143.67,35.371705,-117.79305,12,6,17,50,48.4,1212788,10117,-83
306.8,-2.007812,0,10285,357,2420,41.4,0.037,-33,25,360,142.85,35.37171833,-117.79305,12,6,17,50,48.6,1212808,10121,-89
307,-2.128906,0,10285,350,2413,42.01,0.038,-33,26,4,141.77,35.37173333,-117.79305,12,6,17,50,48.8,1212828,10126,-87
307.19,-2.246094,0,10285,343,2406,42.01,0.038,-33,26,7,141.77,35.37174667,-117.7930483,12,6,17,50,49,1212847,10134,-83
307.4,-1.949219,0,10285,337,2400,40.46,0.037,-31,26,6,140.01,35.37176167,-117.7930467,12,6,17,50,49.2,1212868,10139,-85
307.59,-2.128906,0,10285,331,2394,40.61,0.037,-32,25,359,142,35.371775,-117.793045,12,6,17,50,49.4,1212887,10143,-81
307.8,-1.949219,0,10285,325,2388,40.46,0.037,-31,26,1,140.01,35.37179,-117.793045,12,6,17,50,49.6,1212908,10148,-80
308,-1.949219,0,10285,319,2382,40.61,0.037,-32,25,3,142,35.37180333,-117.793045,12,6,17,50,49.8,1212928,10152,-77
308.2,-2.007812,0,10285,312,2375,41.4,0.037,-33,25,6,142.85,35.37181667,-117.7930433,12,6,17,50,50,1212948,10157,-76
308.4,-2.007812,0,10285,305,2368,42.2,0.038,-34,25,5,143.67,35.37183,-117.7930417,12,6,17,50,50.2,1212968,10161,-77
308.59,-2.007812,0,10285,299,2362,41.62,0.038,-34,24,7,144.78,35.371845,-117.79304,12,6,17,50,50.4,1212987,10166,-74
308.8,-1.832031,0,10285,292,2355,41.05,0.037,-34,23,7,145.92,35.37185833,-117.7930383,12,6,17,50,50.6,1213008,10171,-73
309,-2.007812,0,10285,285,2348,41.88,0.038,-35,23,8,146.69,35.37187,-117.793035,12,6,17,50,50.8,1213028,10175,-72
309.2,-2.128906,0,10285,279,2342,41.88,0.038,-35,23,7,146.69,35.37188333,-117.7930333,12,6,17,50,51,1213048,10180,-75
309.39,-1.949219,0,10285,272,2335,41.88,0.038,-35,23,10,146.69,35.371895,-117.79303,12,6,17,50,51.2,1213067,10184,-73
309.59,-2.007812,0,10285,265,2328,41.88,0.038,-35,23,14,146.69,35.37190667,-117.7930267,12,6,17,50,51.4,1213087,10188,-74
309.79,-2.007812,0,10285,258,2321,43.01,0.039,-35,25,17,144.46,35.37192,-117.7930233,12,6,17,50,51.6,1213107,10192,-74
309.99,-2.007812,0,10285,251,2314,43.83,0.04,-36,25,18,145.22,35.37193333,-117.7930167,12,6,17,50,51.8,1213127,10197,-73
310.19,-2.128906,0,10285,244,2307,43.83,0.04,-36,25,18,145.22,35.37194667,-117.7930117,12,6,17,50,52,1213147,10202,-75
310.39,-2.070312,0,10285,237,2300,43.83,0.04,-36,25,22,145.22,35.37195833,-117.7930067,12,6,17,50,52.2,1213167,10207,-75
310.59,-2.128906,0,10285,230,2293,43.27,0.039,-36,24,23,146.31,35.37197167,-117.793,12,6,17,50,52.4,1213187,10212,-71
310.79,-2.367188,0,10285,223,2286,43.01,0.039,-35,25,24,144.46,35.37198333,-117.7929933,12,6,17,50,52.6,1213207,10216,-73
310.99,-2.070312,0,10285,216,2279,44.05,0.04,-34,28,28,140.53,35.37199667,-117.792985,12,6,17,50,52.8,1213227,10222,-72
311.19,-2.246094,0,10285,209,2272,45.34,0.041,-34,30,30,138.58,35.37201,-117.792975,12,6,17,50,53,1213247,10227,-72
311.39,-2.070312,0,10285,203,2266,44.6,0.04,-33,30,31,137.73,35.37202333,-117.792965,12,6,17,50,53.2,1213267,10233,-71
311.6,-2.007812,0,10285,196,2259,47.38,0.043,-34,33,34,135.86,35.37203833,-117.7929533,12,6,17,50,53.4,1213288,10239,-74
311.8,-2.007812,0,10285,190,2253,48.08,0.043,-34,34,37,135,35.37205333,-117.79294,12,6,17,50,53.6,1213308,10246,-74
312,-2.007812,0,10285,183,2246,49.52,0.045,-34,36,40,133.36,35.37206833,-117.792925,12,6,17,50,53.8,1213328,10252,-72
312.2,-2.007812,0,10285,176,2239,51.74,0.047,-34,39,41,131.08,35.37208333,-117.7929067,12,6,17,50,54,1213348,10259,-74
312.4,-1.890625,0,10285,169,2232,53.91,0.049,-35,41,42,130.49,35.3721,-117.7928883,12,6,17,50,54.2,1213368,10267,-71
312.59,-1.949219,0,10285,161,2224,54.67,0.049,-35,42,47,129.81,35.37211667,-117.7928683,12,6,17,50,54.4,1213387,10275,-74
312.79,-2.007812,0,10285,154,2217,55.32,0.05,-36,42,49,130.6,35.37213167,-117.7928467,12,6,17,50,54.6,1213407,10282,-71
313,-2.007812,0,10285,147,2210,56.85,0.051,-36,44,53,129.29,35.37214667,-117.7928233,12,6,17,50,54.8,1213428,10290,-76
313.19,-2.304688,0,10285,139,2202,58.41,0.053,-36,46,55,128.05,35.37216,-117.7927983,12,6,17,50,55,1213447,10298,-73
313.4,-1.949219,0,10285,133,2196,57.49,0.052,-37,44,59,130.06,35.37217333,-117.7927717,12,6,17,50,55.2,1213468,10305,-72
313.6,-2.1875,0,10285,125,2188,54.56,0.049,-36,41,61,131.28,35.37218667,-117.7927467,12,6,17,50,55.4,1213488,10313,-75
313.8,-2.128906,0,10285,118,2181,55.32,0.05,-36,42,67,130.6,35.37219667,-117.7927217,12,6,17,50,55.6,1213508,10319,-75
314,-2.304688,0,10285,111,2174,54.67,0.049,-35,42,68,129.81,35.372205,-117.792695,12,6,17,50,55.8,1213528,10326,-77
314.19,-2.1875,0,10285,104,2167,55,0.05,-33,44,71,126.87,35.37221333,-117.7926683,12,6,17,50,56,1213547,10332,-78
314.4,-2.246094,0,10285,98,2161,53.6,0.048,-32,43,74,126.66,35.37222,-117.79264,12,6,17,50,56.2,1213568,10338,-78
314.6,-2.484375,0,10285,92,2155,53.01,0.048,-31,43,74,125.79,35.37222667,-117.7926117,12,6,17,50,56.4,1213588,10343,-78
314.8,-2.304688,0,10285,85,2148,50.61,0.046,-31,40,72,127.78,35.37223333,-117.792585,12,6,17,50,56.6,1213608,10349,-76
315,-2.1875,0,10285,79,2142,50.22,0.045,-29,41,80,125.27,35.37223833,-117.7925583,12,6,17,50,56.8,1213628,10354,-78
315.2,-2.128906,0,10285,74,2137,48.26,0.044,-27,40,81,124.02,35.37224167,-117.7925317,12,6,17,50,57,1213648,10359,-80
